회의록구분,대수,회의구분,위원회,회수,피감사기관,회의일자,발언자,발언순번,발언내용,기관구분
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,감사관 이민종,1383,"사학분쟁조정위원회에서 하고요, 저희 교육청에서는 제가 알기로 학교지원과 같은 곳에서 추첨만 하는 것으로 알고 있습니다.",감사관
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,여명 위원,1384,그러면 시교육청은 이 임시이사 건에 대해서 어떠한 책임도 지지 않는다고 답변하시는 것인가요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,감사관 이민종,1385,"무슨 지적을 하시는지 모르겠는데 먼저 제가 아는 것만 말씀드리겠습니다. 이것은 저희가 감사를 했던 사안이고요, 몇몇 부분은 감사를 진행 중일 텐데 먼저 교장문제에 대해서는 저희가 나름대로 검토를 해봤던 것입니다. 아마 학교정관에 장로자격이 있는 분이 교장이 된다고 되어 있는 모양입니다. 그런데 새로 선임된 이사장분이 목사님이세요. 아니, 교장선생님이 목사님입니다.",감사관
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,여명 위원,1386,"아니, 저는 그 복잡한 것은…….",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,감사관 이민종,1387,말씀을 한번 들어보시지요. 들어보십시오. 그래서 저희가 확인을 해봤는데 숭실고등학교가 속해 있는 교회가 대한예수교장로회 통합 측인데 거기 교회 헌법에는 장로는 시무장로와 그렇지 않은 일반장로로 되어 있습니다.,감사관
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,위원장 장인홍,1388,"감사관님, 질의에 답변 먼저 하세요, 설명은 나중에 하시고.",위원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,감사관 이민종,1389,네.,감사관
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,위원장 장인홍,1390,여명 위원님 질의하시기 바랍니다. 질의에 답변하는 것부터 우선 하세요.,위원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,여명 위원,1391,감사를 하셨다는 것도 제가 알고 있고 그 관계도 제가 파악을 하고 있습니다. 임시이사 파견을 교육청이 하지 않는다는 사실관계에 대해 제가 잘못 안 것은 제 실수고요. 그러면 감사결과 어떠한 처분을 내리셨나요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,감사관 이민종,1392,"제가 기억하는 것으로는 교장부분에 대해서는 문제가 없다고 판단을 했고요, 그다음에 행정실장은 저희가 시정명령을 한 것으로 알고 있습니다. 다른 교사는 아마 계속 감사 진행 중인 것으로 알고 있습니다.",감사관
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,여명 위원,1393,"제가 확인한 바로는 주의, 권고라고 알고 있습니다.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,감사관 이민종,1394,행정실장인 경우에 그렇게 내렸던 것으로 알고 있습니다.,감사관
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,여명 위원,1395,"네, 주의, 권고로 알고 있고요. 지금 행정실장뿐만 아니라 화면에 띄워드린 것처럼 교장부터 교사 셋이 관련된 일이고, 대통령도 인맥에 의한 채용비리가 있으면 끌어내려지는 나라입니다. 그런데 주의, 권고로 이 일을 마무리한다는 것은 저는 불공정하다고 생각을 합니다.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,감사관 이민종,1396,"저희가 행정실장 건에 대해서 주의, 권고를 드렸던 것은 제가 보고받은 것으로는, 제가 결정했던 것으로는 채용과정에서 적절한 절차가 위반되었다고 봤던 것이고요.",감사관
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,여명 위원,1397,"네, 제가 다 파악을 하고 있습니다. 그러면 나머지 교사채용 관련해서는 아직 감사 진행 중이라는 말씀이신가요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,감사관 이민종,1398,조만간 마무리될 것으로 보고 있습니다.,감사관
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,여명 위원,1399,조만간 언제 마무리 되나요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,감사관 이민종,1400,아마 다음 주 정도는 마무리가 될 것 같고요 그다음에 이후절차를 봐야 될 것 같습니다.,감사관
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,여명 위원,1401,더해서 사학기관 공공성 강화 TF에 숭실고의 임시이사로서 남편의 친구를 행정실장으로 꽂아 넣은 것으로 확인된 분이 계시던데 TF위원 선정기준은 무엇입니까?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,감사관 이민종,1402,"저희가 아는 TF가 아닙니다만 정확히 얘기를 해 주시면 따로, 저희가 관할하는 것이 아닌 것 같습니다. 어떤 TF를 말씀하시는 것인지…….",감사관
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,여명 위원,1403,사학기관 공공성 강화 TF입니다.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,감사관 이민종,1404,"저희가 관할하는 TF는 아니고, 행정국의 학교지원과에서 관할하는 TF인 것 같습니다. 사립학교를 관할하고 있기 때문에 거기에서 별도로 TF를 운영하는 것으로 알고 있고요, 저희가 관할하는 것은 아닙니다. 그래서 그 부분에 대해서는 제가 답변드릴 수 있는 사항이 없습니다. 행정국 할 때 질의를 하시는 것이 좋을 것 같고, 아니면 저희가 말씀드려서 필요한 부분을 답변드리도록 해당부서에 요청을 하겠습니다.",감사관
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,여명 위원,1405,"그러면 이 숭실고등학교 문제 관련해서는 아직 감사가 진행 중이고, 소관부서가 아니므로 아직은 입장을 밝힐 수 없다는 답변을 하고 계시는 것이지요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,감사관 이민종,1406,"네, 앞에 교장선생님과 행정실장 부분은 저희가 감사결과를 말씀드렸고요. 그다음에 다른…….",감사관
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,여명 위원,1407,"주의, 권고로 되면 끝나는 것인가요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,감사관 이민종,1408,저희는 그것이 적정한 처분이라고 생각을 해서 판단을 내린 부분입니다.,감사관
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,여명 위원,1409,"다음입니다. 다음 표 봐주십시오. (자료화면을 보며) 첫 번째 표는 지난 3년간 사립ㆍ공립 각급학교에 3년간 내려진 감사 분석 의뢰해서 조사한 결과입니다. 첫 번째 표는 2015년 이후의 경우 사립학교에 대한 감사건수가 늘어난 지표이고요, 두 번째는 공립학교의 경우 종합감사와 민원감사의 비율이 상대적으로 높은 반면 사립학교는 교육청 판단에 의해 실시하는 특정감사가 더 많게 나타납니다. 또 표 세 번째, 감사결과 총 지적건수, 공립학교 평균 2.5건, 사립학교 5.8건, 개인 신분조치 공립학교 평균 6건, 사립학교 14.75명입니다. 개인 징계조치는 공립 1.44명, 사립 3.22명입니다. 이렇게 감사를 열심히 하시면서 저는 왜 숙명여고 건은 못 잡아냈고, 또 숭실고 건은 여러 민원이 제기되고 또 문제의식을 갖고 있는 분들이 많음에도 불구하고 저렇게 허술하게 주의ㆍ권고처리로 끝났는지 의문이 듭니다.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(2)",2018.11.05 월요일,감사관 이민종,1410,"숙명여고 건부터 말씀을 드리겠습니다. 숙명여고 건은 위원님들께서 언론보도를 통해서 아시겠지만 시험지 처리를 잘못한 부분은 분명히 확인이 되었기 때문에 저희가 징계를 요구했고요. 유출부분은 저희가 확정적인 증거를 잡을 수 없어서 경찰에 수사의뢰를 해서 지금 수사가 마무리단계인 것으로 보입니다. 수사의뢰 이후에 수사협조를 해서 초기 진행에는 저희가 관여를 했지만 그 이후 부분은 저희가 아는 내용이 없어서 저희도 언론을 통해서 보고를 받고 있는 상태고요. 그래서 숙명여고에 대해서는 유출을 왜 밝히지 못했느냐라고 하시면 드릴 말씀이 없습니다. 저희가 권한이 강제수사권도 없고, 밝힐 수 없기 때문에 수사를 의뢰했던 것이고요. 가급적 저희로서는 혼란을 줄기기 위해서 감사를 빨리 마치고 수사를 빨리 맡기는 방향으로 잡았던 것입니다. 그리고 숭실고등학교를 말씀하시면 그 부분에 대해서 아까 말씀드렸던 것처럼 앞에 했던 교장과 행정실장에 대해서는 저희 나름대로 적정한 기준을 갖고 했다고 생각을 하고 있고요, 뒤 부분은 지금 감사를 마무리하는 단계입니다. 그 정도 말씀을 드리겠습니다.",감사관
